종목명,날짜,PBR,시가,고가,저가,종가,거래량,상장주식수,자산 총액,부채 총액,자본 총액,매출액,영업이익,순이익,현금 흐름,ROE,EPS,BPS,부채비율,영업이익률,순이익률
유성티엔에스,2023-03-30,0.16,2445.0,2445.0,2420.0,2440.0,9814.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-03-31,0.16,2460.0,2470.0,2425.0,2450.0,28201.0,37051812,567572399119.0,152569064337.0,415003334782.0,55526155045.0,273293994.0,19445595732.0,-2802655164.0,4.685648066470288,1.049643441567716,22.401243684492407,0.36763334544563137,0.004921896604915551,0.3502060554389319
유성티엔에스,2023-04-03,0.16,2450.0,2475.0,2425.0,2440.0,26107.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-04,0.16,2450.0,2465.0,2435.0,2460.0,11383.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-05,0.16,2450.0,2460.0,2425.0,2440.0,26581.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-06,0.16,2440.0,2440.0,2420.0,2425.0,22718.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-07,0.16,2440.0,2445.0,2420.0,2435.0,26899.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-10,0.16,2435.0,2450.0,2420.0,2440.0,10744.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-11,0.16,2430.0,2440.0,2405.0,2435.0,30443.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-12,0.16,2410.0,2455.0,2410.0,2445.0,22055.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-13,0.16,2445.0,2475.0,2430.0,2460.0,32037.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-14,0.16,2480.0,2485.0,2455.0,2475.0,26602.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-17,0.16,2475.0,2490.0,2445.0,2475.0,33111.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
유성티엔에스,2023-04-18,0.16,2470.0,2475.0,2435.0,2435.0,71843.0,37051812,589436729737.0,149802381053.0,439634348684.0,65707516854.0,1851562452.0,24634462453.0,-1900641491.0,5.60339803446676,1.3297305110476108,23.73078804804472,0.3407431232373402,0.028178852902235107,0.3749108721873783
