종목코드,종목명,EPS,BPS,PER,PBR,날짜,종가,거래량,상장주식수
136480,하림,123.0,2898.0,24.39,1.04,20240304,3045.0,594247.0,106209702.0
136480,하림,123.0,2898.0,24.39,1.04,20240305,3005.0,895236.0,106209702.0
136480,하림,123.0,2898.0,24.39,1.04,20240306,2990.0,608836.0,106209702.0
136480,하림,123.0,2898.0,24.39,1.04,20240307,2940.0,821839.0,106209702.0
136480,하림,123.0,2898.0,24.39,1.04,20240308,2955.0,371292.0,106209702.0
003380,하림지주,384.0,28683.0,15.1,0.2,20240304,7620.0,384990.0,112005621.0
003380,하림지주,384.0,28683.0,15.1,0.2,20240305,7420.0,512485.0,112005621.0
003380,하림지주,384.0,28683.0,15.1,0.2,20240306,7300.0,354259.0,112005621.0
003380,하림지주,384.0,28683.0,15.1,0.2,20240307,7300.0,270037.0,112005621.0
003380,하림지주,384.0,28683.0,15.1,0.2,20240308,7200.0,689217.0,112005621.0
450330,하스,303.0,2537.0,41.45,4.95,,,,
101670,하이드로리튬,,1709.0,,2.08,20240304,7020.0,4447195.0,46092385.0
101670,하이드로리튬,,1709.0,,2.08,20240305,7440.0,9427247.0,46092385.0
101670,하이드로리튬,,1709.0,,2.08,20240306,7020.0,3195510.0,46092385.0
101670,하이드로리튬,,1709.0,,2.08,20240307,6850.0,3471682.0,46697711.0
101670,하이드로리튬,,1709.0,,2.08,20240308,6440.0,2456701.0,46697711.0
365590,하이딥,,107.0,,11.58,20240304,1526.0,627295.0,143523916.0
365590,하이딥,,107.0,,11.58,20240305,1481.0,584141.0,143523916.0
365590,하이딥,,107.0,,11.58,20240306,1480.0,294054.0,143523916.0
365590,하이딥,,107.0,,11.58,20240307,1421.0,731774.0,143523916.0
365590,하이딥,,107.0,,11.58,20240308,1455.0,303887.0,143523916.0
149980,하이로닉,430.0,4380.0,19.84,1.95,20240304,7270.0,286509.0,18590363.0
149980,하이로닉,430.0,4380.0,19.84,1.95,20240305,7290.0,136378.0,18590363.0
149980,하이로닉,430.0,4380.0,19.84,1.95,20240306,7620.0,252449.0,18590363.0
149980,하이로닉,430.0,4380.0,19.84,1.95,20240307,7300.0,212069.0,18590363.0
149980,하이로닉,430.0,4380.0,19.84,1.95,20240308,7400.0,119095.0,18590363.0
013030,하이록코리아,3687.0,32055.0,7.61,0.88,20240304,26050.0,100723.0,12856050.0
013030,하이록코리아,3687.0,32055.0,7.61,0.88,20240305,25650.0,53548.0,12856050.0
013030,하이록코리아,3687.0,32055.0,7.61,0.88,20240306,25200.0,15885.0,12856050.0
013030,하이록코리아,3687.0,32055.0,7.61,0.88,20240307,25100.0,14230.0,12856050.0
013030,하이록코리아,3687.0,32055.0,7.61,0.88,20240308,25000.0,30903.0,12856050.0
352820,하이브,4504.0,70090.0,38.19,2.45,20240304,192700.0,365721.0,41652097.0
352820,하이브,4504.0,70090.0,38.19,2.45,20240305,188600.0,359160.0,41652097.0
352820,하이브,4504.0,70090.0,38.19,2.45,20240306,187500.0,203755.0,41652097.0
352820,하이브,4504.0,70090.0,38.19,2.45,20240307,185900.0,241817.0,41652097.0
352820,하이브,4504.0,70090.0,38.19,2.45,20240308,194600.0,421668.0,41652097.0
126700,하이비젼시스템,3483.0,18323.0,5.89,1.12,20240304,22950.0,701959.0,14942112.0
126700,하이비젼시스템,3483.0,18323.0,5.89,1.12,20240305,22500.0,874380.0,14942112.0
126700,하이비젼시스템,3483.0,18323.0,5.89,1.12,20240306,22100.0,380694.0,14942112.0
126700,하이비젼시스템,3483.0,18323.0,5.89,1.12,20240307,22400.0,383709.0,14942112.0
126700,하이비젼시스템,3483.0,18323.0,5.89,1.12,20240308,22450.0,314778.0,14942112.0
106080,하이소닉,,771.0,,7.17,20240304,5130.0,86660.0,15473561.0
106080,하이소닉,,771.0,,7.17,20240305,4715.0,102748.0,15473561.0
106080,하이소닉,,771.0,,7.17,20240306,4855.0,47751.0,15473561.0
106080,하이소닉,,771.0,,7.17,20240307,4820.0,28511.0,15473561.0
106080,하이소닉,,771.0,,7.17,20240308,5000.0,68328.0,15473561.0
071090,하이스틸,65.0,7393.0,56.69,0.5,20240304,3110.0,67327.0,20191471.0
071090,하이스틸,65.0,7393.0,56.69,0.5,20240305,3065.0,108305.0,20191471.0
071090,하이스틸,65.0,7393.0,56.69,0.5,20240306,3065.0,102620.0,20191471.0
071090,하이스틸,65.0,7393.0,56.69,0.5,20240307,3030.0,67899.0,20191471.0
071090,하이스틸,65.0,7393.0,56.69,0.5,20240308,3040.0,67547.0,20191471.0
450050,하이제8호스팩,,,,,20240304,2200.0,6336.0,5014000.0
450050,하이제8호스팩,,,,,20240305,2175.0,6078.0,5014000.0
450050,하이제8호스팩,,,,,20240306,2175.0,2020.0,5014000.0
450050,하이제8호스팩,,,,,20240307,2155.0,121.0,5014000.0
450050,하이제8호스팩,,,,,20240308,2150.0,7041.0,5014000.0
160190,하이젠알앤엠,109.0,1858.0,90.09,5.29,,,,
221840,하이즈항공,,2598.0,,0.84,20240304,2450.0,31343.0,18700561.0
221840,하이즈항공,,2598.0,,0.84,20240305,2430.0,17896.0,18700561.0
221840,하이즈항공,,2598.0,,0.84,20240306,2430.0,23516.0,18700561.0
221840,하이즈항공,,2598.0,,0.84,20240307,2360.0,32675.0,18700561.0
221840,하이즈항공,,2598.0,,0.84,20240308,2375.0,17518.0,18700561.0
106190,하이텍팜,760.0,10069.0,23.92,1.81,20240304,9060.0,18504.0,10633173.0
106190,하이텍팜,760.0,10069.0,23.92,1.81,20240305,8990.0,36278.0,10633173.0
106190,하이텍팜,760.0,10069.0,23.92,1.81,20240306,9120.0,11520.0,10633173.0
106190,하이텍팜,760.0,10069.0,23.92,1.81,20240307,9040.0,11013.0,10633173.0
106190,하이텍팜,760.0,10069.0,23.92,1.81,20240308,9170.0,15328.0,10633173.0
019490,하이트론,,256.0,,3.64,20240304,1048.0,87732.0,27611224.0
019490,하이트론,,256.0,,3.64,20240305,1019.0,259434.0,27611224.0
019490,하이트론,,256.0,,3.64,20240306,994.0,49613.0,27611224.0
019490,하이트론,,256.0,,3.64,20240307,992.0,107972.0,27611224.0
019490,하이트론,,256.0,,3.64,20240308,967.0,595291.0,27611224.0
000080,하이트진로,512.0,15694.0,40.33,1.32,20240304,19980.0,122801.0,70133611.0
000080,하이트진로,512.0,15694.0,40.33,1.32,20240305,20050.0,73081.0,70133611.0
000080,하이트진로,512.0,15694.0,40.33,1.32,20240306,19900.0,132479.0,70133611.0
000080,하이트진로,512.0,15694.0,40.33,1.32,20240307,19690.0,203033.0,70133611.0
000080,하이트진로,512.0,15694.0,40.33,1.32,20240308,19930.0,113162.0,70133611.0
000087,하이트진로2우B,,,,,20240304,15750.0,971.0,1130138.0
000087,하이트진로2우B,,,,,20240305,15740.0,601.0,1130138.0
000087,하이트진로2우B,,,,,20240306,15720.0,858.0,1130138.0
000087,하이트진로2우B,,,,,20240307,15660.0,1656.0,1130138.0
000087,하이트진로2우B,,,,,20240308,15730.0,206.0,1130138.0
000140,하이트진로홀딩스,41.0,24228.0,222.2,0.38,20240304,9100.0,9206.0,23206765.0
000140,하이트진로홀딩스,41.0,24228.0,222.2,0.38,20240305,9000.0,27637.0,23206765.0
000140,하이트진로홀딩스,41.0,24228.0,222.2,0.38,20240306,8900.0,11229.0,23206765.0
000140,하이트진로홀딩스,41.0,24228.0,222.2,0.38,20240307,8890.0,6623.0,23206765.0
000140,하이트진로홀딩스,41.0,24228.0,222.2,0.38,20240308,8890.0,6930.0,23206765.0
000145,하이트진로홀딩스우,,,,,20240304,12500.0,219.0,470810.0
000145,하이트진로홀딩스우,,,,,20240305,12250.0,221.0,470810.0
000145,하이트진로홀딩스우,,,,,20240306,12250.0,102.0,470810.0
000145,하이트진로홀딩스우,,,,,20240307,12150.0,379.0,470810.0
000145,하이트진로홀딩스우,,,,,20240308,12300.0,43.0,470810.0
065650,하이퍼코퍼레이션,,644.0,,2.02,,,,
066130,하츠,501.0,8477.0,9.42,0.56,20240304,5040.0,36371.0,12800000.0
066130,하츠,501.0,8477.0,9.42,0.56,20240305,4985.0,22697.0,12800000.0
066130,하츠,501.0,8477.0,9.42,0.56,20240306,4990.0,15896.0,12800000.0
066130,하츠,501.0,8477.0,9.42,0.56,20240307,4935.0,21714.0,12800000.0
066130,하츠,501.0,8477.0,9.42,0.56,20240308,5060.0,21063.0,12800000.0
004590,한국가구,793.0,11512.0,4.88,0.34,20240304,3970.0,25746.0,15000000.0
004590,한국가구,793.0,11512.0,4.88,0.34,20240305,3965.0,22133.0,15000000.0
004590,한국가구,793.0,11512.0,4.88,0.34,20240306,4000.0,17283.0,15000000.0
004590,한국가구,793.0,11512.0,4.88,0.34,20240307,3990.0,11275.0,15000000.0
004590,한국가구,793.0,11512.0,4.88,0.34,20240308,3950.0,13816.0,15000000.0
036460,한국가스공사,,112167.0,,0.38,20240304,29200.0,259081.0,92313000.0
036460,한국가스공사,,112167.0,,0.38,20240305,29300.0,245607.0,92313000.0
036460,한국가스공사,,112167.0,,0.38,20240306,29850.0,355922.0,92313000.0
036460,한국가스공사,,112167.0,,0.38,20240307,29600.0,211140.0,92313000.0
036460,한국가스공사,,112167.0,,0.38,20240308,29200.0,334797.0,92313000.0
039340,한국경제TV,504.0,8245.0,10.54,0.64,20240304,5980.0,4958.0,23000000.0
039340,한국경제TV,504.0,8245.0,10.54,0.64,20240305,5860.0,11475.0,23000000.0
039340,한국경제TV,504.0,8245.0,10.54,0.64,20240306,5840.0,4171.0,23000000.0
039340,한국경제TV,504.0,8245.0,10.54,0.64,20240307,5830.0,11131.0,23000000.0
039340,한국경제TV,504.0,8245.0,10.54,0.64,20240308,5710.0,18667.0,23000000.0
005430,한국공항,10275.0,113947.0,7.14,0.64,20240304,56300.0,11246.0,3166355.0
005430,한국공항,10275.0,113947.0,7.14,0.64,20240305,56800.0,7194.0,3166355.0
005430,한국공항,10275.0,113947.0,7.14,0.64,20240306,54900.0,19571.0,3166355.0
005430,한국공항,10275.0,113947.0,7.14,0.64,20240307,54800.0,13866.0,3166355.0
005430,한국공항,10275.0,113947.0,7.14,0.64,20240308,53300.0,17591.0,3166355.0
071050,한국금융지주,12100.0,143392.0,5.98,0.5,20240304,73600.0,274452.0,55725992.0
071050,한국금융지주,12100.0,143392.0,5.98,0.5,20240305,74100.0,188756.0,55725992.0
071050,한국금융지주,12100.0,143392.0,5.98,0.5,20240306,71200.0,161777.0,55725992.0
071050,한국금융지주,12100.0,143392.0,5.98,0.5,20240307,71400.0,91073.0,55725992.0
071050,한국금융지주,12100.0,143392.0,5.98,0.5,20240308,71900.0,104401.0,55725992.0
071055,한국금융지주우,,,,,20240304,49750.0,17753.0,5858251.0
071055,한국금융지주우,,,,,20240305,50000.0,47524.0,5858251.0
071055,한국금융지주우,,,,,20240306,49300.0,21829.0,5858251.0
071055,한국금융지주우,,,,,20240307,49300.0,6785.0,5858251.0
071055,한국금융지주우,,,,,20240308,49250.0,4733.0,5858251.0
034950,한국기업평가,4570.0,23840.0,18.93,3.63,20240304,79700.0,2521.0,4540514.0
034950,한국기업평가,4570.0,23840.0,18.93,3.63,20240305,80400.0,4879.0,4540514.0
034950,한국기업평가,4570.0,23840.0,18.93,3.63,20240306,80300.0,1450.0,4540514.0
034950,한국기업평가,4570.0,23840.0,18.93,3.63,20240307,81500.0,5270.0,4540514.0
034950,한국기업평가,4570.0,23840.0,18.93,3.63,20240308,81400.0,2348.0,4540514.0
010040,한국내화,,5805.0,,0.43,20240304,2995.0,58633.0,41067062.0
010040,한국내화,,5805.0,,0.43,20240305,2970.0,74141.0,41067062.0
010040,한국내화,,5805.0,,0.43,20240306,2935.0,38946.0,41067062.0
010040,한국내화,,5805.0,,0.43,20240307,2905.0,60596.0,41067062.0
010040,한국내화,,5805.0,,0.43,20240308,2905.0,26919.0,41067062.0
025540,한국단자,7068.0,90347.0,8.43,0.66,20240304,63700.0,36351.0,10415000.0
025540,한국단자,7068.0,90347.0,8.43,0.66,20240305,64300.0,19048.0,10415000.0
025540,한국단자,7068.0,90347.0,8.43,0.66,20240306,64000.0,31942.0,10415000.0
025540,한국단자,7068.0,90347.0,8.43,0.66,20240307,65200.0,33654.0,10415000.0
025540,한국단자,7068.0,90347.0,8.43,0.66,20240308,68400.0,71469.0,10415000.0
222980,한국맥널티,,3112.0,,1.3,20240304,4210.0,14088.0,11031483.0
222980,한국맥널티,,3112.0,,1.3,20240305,4215.0,16224.0,11031483.0
222980,한국맥널티,,3112.0,,1.3,20240306,4130.0,36656.0,11031483.0
222980,한국맥널티,,3112.0,,1.3,20240307,4055.0,34615.0,11031483.0
222980,한국맥널티,,3112.0,,1.3,20240308,4085.0,15626.0,11031483.0
010100,한국무브넥스,1549.0,10710.0,2.64,0.38,20240304,6270.0,271188.0,30450420.0
010100,한국무브넥스,1549.0,10710.0,2.64,0.38,20240305,6040.0,227839.0,30450420.0
010100,한국무브넥스,1549.0,10710.0,2.64,0.38,20240306,6110.0,346352.0,30450420.0
010100,한국무브넥스,1549.0,10710.0,2.64,0.38,20240307,5950.0,285177.0,30450420.0
010100,한국무브넥스,1549.0,10710.0,2.64,0.38,20240308,5870.0,251076.0,30450420.0
256840,한국비엔씨,388.0,3157.0,17.32,2.13,20240304,5530.0,24140770.0,67912443.0
256840,한국비엔씨,388.0,3157.0,17.32,2.13,20240305,6050.0,34138000.0,67912443.0
256840,한국비엔씨,388.0,3157.0,17.32,2.13,20240306,6060.0,7635892.0,67912443.0
256840,한국비엔씨,388.0,3157.0,17.32,2.13,20240307,6030.0,5142609.0,67912443.0
256840,한국비엔씨,388.0,3157.0,17.32,2.13,20240308,6220.0,10577637.0,67912443.0
219750,한국비티비,,41.0,,23.59,,,,
004090,한국석유,1217.0,14613.0,13.43,1.12,20240304,12800.0,81850.0,12694120.0
004090,한국석유,1217.0,14613.0,13.43,1.12,20240305,12940.0,114127.0,12694120.0
004090,한국석유,1217.0,14613.0,13.43,1.12,20240306,12680.0,69043.0,12694120.0
004090,한국석유,1217.0,14613.0,13.43,1.12,20240307,12440.0,96695.0,12694120.0
004090,한국석유,1217.0,14613.0,13.43,1.12,20240308,12360.0,86775.0,12694120.0
025550,한국선재,,5477.0,,0.6,20240304,3595.0,35380.0,23300000.0
025550,한국선재,,5477.0,,0.6,20240305,3480.0,207184.0,23300000.0
025550,한국선재,,5477.0,,0.6,20240306,3480.0,37127.0,23300000.0
025550,한국선재,,5477.0,,0.6,20240307,3430.0,74922.0,23300000.0
025550,한국선재,,5477.0,,0.6,20240308,3385.0,81220.0,23300000.0
002200,한국수출포장,498.0,7743.0,4.9,0.32,20240304,3110.0,120166.0,40000000.0
002200,한국수출포장,498.0,7743.0,4.9,0.32,20240305,3050.0,152673.0,40000000.0
002200,한국수출포장,498.0,7743.0,4.9,0.32,20240306,3025.0,98031.0,40000000.0
002200,한국수출포장,498.0,7743.0,4.9,0.32,20240307,2940.0,129811.0,40000000.0
002200,한국수출포장,498.0,7743.0,4.9,0.32,20240308,2950.0,62911.0,40000000.0
002960,한국쉘석유,28753.0,97039.0,11.74,3.48,20240304,244000.0,5938.0,1300000.0
002960,한국쉘석유,28753.0,97039.0,11.74,3.48,20240305,252500.0,13537.0,1300000.0
002960,한국쉘석유,28753.0,97039.0,11.74,3.48,20240306,249500.0,3554.0,1300000.0
002960,한국쉘석유,28753.0,97039.0,11.74,3.48,20240307,248000.0,2150.0,1300000.0
002960,한국쉘석유,28753.0,97039.0,11.74,3.48,20240308,248000.0,2405.0,1300000.0
017890,한국알콜,489.0,23303.0,20.55,0.43,20240304,11380.0,64517.0,21605760.0
017890,한국알콜,489.0,23303.0,20.55,0.43,20240305,11150.0,80605.0,21605760.0
017890,한국알콜,489.0,23303.0,20.55,0.43,20240306,11120.0,54870.0,21605760.0
017890,한국알콜,489.0,23303.0,20.55,0.43,20240307,11070.0,55250.0,21605760.0
017890,한국알콜,489.0,23303.0,20.55,0.43,20240308,11090.0,36113.0,21605760.0
000240,한국앤컴퍼니,1975.0,42407.0,7.95,0.37,20240304,17220.0,100830.0,94935240.0
000240,한국앤컴퍼니,1975.0,42407.0,7.95,0.37,20240305,17350.0,99543.0,94935240.0
000240,한국앤컴퍼니,1975.0,42407.0,7.95,0.37,20240306,17560.0,87863.0,94935240.0
000240,한국앤컴퍼니,1975.0,42407.0,7.95,0.37,20240307,17440.0,62559.0,94935240.0
000240,한국앤컴퍼니,1975.0,42407.0,7.95,0.37,20240308,17390.0,86969.0,94935240.0
080720,한국유니온제약,,4196.0,,1.21,20240304,5550.0,11592.0,7909630.0
080720,한국유니온제약,,4196.0,,1.21,20240305,5520.0,12660.0,7909630.0
080720,한국유니온제약,,4196.0,,1.21,20240306,5400.0,15668.0,7909630.0
080720,한국유니온제약,,4196.0,,1.21,20240307,5350.0,45201.0,7909630.0
080720,한국유니온제약,,4196.0,,1.21,20240308,5240.0,11987.0,7909630.0
123890,한국자산신탁,1059.0,8459.0,2.87,0.36,20240304,3395.0,182787.0,123977752.0
123890,한국자산신탁,1059.0,8459.0,2.87,0.36,20240305,3440.0,168794.0,123977752.0
123890,한국자산신탁,1059.0,8459.0,2.87,0.36,20240306,3490.0,230013.0,123977752.0
123890,한국자산신탁,1059.0,8459.0,2.87,0.36,20240307,3485.0,183677.0,123977752.0
123890,한국자산신탁,1059.0,8459.0,2.87,0.36,20240308,3495.0,230429.0,123977752.0
015760,한국전력,,55837.0,,0.35,20240304,24750.0,2841632.0,641964077.0
015760,한국전력,,55837.0,,0.35,20240305,24450.0,2130723.0,641964077.0
015760,한국전력,,55837.0,,0.35,20240306,24650.0,2543960.0,641964077.0
015760,한국전력,,55837.0,,0.35,20240307,24200.0,1827533.0,641964077.0
015760,한국전력,,55837.0,,0.35,20240308,24000.0,3269503.0,641964077.0
063570,한국전자금융,471.0,5987.0,10.55,0.83,20240304,6170.0,55981.0,34147728.0
063570,한국전자금융,471.0,5987.0,10.55,0.83,20240305,6100.0,105008.0,34147728.0
063570,한국전자금융,471.0,5987.0,10.55,0.83,20240306,6080.0,67415.0,34147728.0
063570,한국전자금융,471.0,5987.0,10.55,0.83,20240307,6150.0,71454.0,34147728.0
063570,한국전자금융,471.0,5987.0,10.55,0.83,20240308,6090.0,81172.0,34147728.0
041460,한국전자인증,126.0,2834.0,30.71,1.37,20240304,4510.0,156929.0,19000000.0
041460,한국전자인증,126.0,2834.0,30.71,1.37,20240305,4425.0,145535.0,19000000.0
041460,한국전자인증,126.0,2834.0,30.71,1.37,20240306,4320.0,158737.0,19000000.0
041460,한국전자인증,126.0,2834.0,30.71,1.37,20240307,4290.0,142395.0,19000000.0
041460,한국전자인증,126.0,2834.0,30.71,1.37,20240308,4320.0,74878.0,19000000.0
006200,한국전자홀딩스,,3052.0,,0.27,20240304,957.0,209771.0,46803136.0
006200,한국전자홀딩스,,3052.0,,0.27,20240305,946.0,282723.0,46803136.0
006200,한국전자홀딩스,,3052.0,,0.27,20240306,937.0,129862.0,46803136.0
006200,한국전자홀딩스,,3052.0,,0.27,20240307,923.0,252768.0,46803136.0
006200,한국전자홀딩스,,3052.0,,0.27,20240308,924.0,135641.0,46803136.0
101680,한국정밀기계,,4844.0,,0.48,20240304,2680.0,24351.0,8404000.0
101680,한국정밀기계,,4844.0,,0.48,20240305,2645.0,26895.0,8404000.0
101680,한국정밀기계,,4844.0,,0.48,20240306,2610.0,15406.0,8404000.0
101680,한국정밀기계,,4844.0,,0.48,20240307,2505.0,23521.0,8404000.0
101680,한국정밀기계,,4844.0,,0.48,20240308,2525.0,14950.0,8404000.0
039740,한국정보공학,249.0,5737.0,11.57,0.5,20240304,3315.0,47254.0,8018397.0
039740,한국정보공학,249.0,5737.0,11.57,0.5,20240305,3415.0,38421.0,8018397.0
039740,한국정보공학,249.0,5737.0,11.57,0.5,20240306,3470.0,23721.0,8018397.0
039740,한국정보공학,249.0,5737.0,11.57,0.5,20240307,3390.0,28358.0,8018397.0
039740,한국정보공학,249.0,5737.0,11.57,0.5,20240308,3385.0,21989.0,8018397.0
053300,한국정보인증,229.0,4353.0,18.06,0.95,20240304,5360.0,97281.0,41776331.0
053300,한국정보인증,229.0,4353.0,18.06,0.95,20240305,5290.0,86189.0,41776331.0
053300,한국정보인증,229.0,4353.0,18.06,0.95,20240306,5150.0,92151.0,41776331.0
053300,한국정보인증,229.0,4353.0,18.06,0.95,20240307,5160.0,67351.0,41776331.0
053300,한국정보인증,229.0,4353.0,18.06,0.95,20240308,5100.0,74746.0,41776331.0
025770,한국정보통신,838.0,7585.0,10.11,1.12,20240304,8630.0,18813.0,37444271.0
025770,한국정보통신,838.0,7585.0,10.11,1.12,20240305,8600.0,30066.0,37444271.0
025770,한국정보통신,838.0,7585.0,10.11,1.12,20240306,8500.0,35520.0,37444271.0
025770,한국정보통신,838.0,7585.0,10.11,1.12,20240307,8260.0,53031.0,37444271.0
025770,한국정보통신,838.0,7585.0,10.11,1.12,20240308,8470.0,24246.0,37444271.0
436610,한국제11호스팩,,,,,20240304,2280.0,0.0,6020000.0
436610,한국제11호스팩,,,,,20240305,2280.0,0.0,6020000.0
436610,한국제11호스팩,,,,,20240306,2280.0,0.0,6020000.0
436610,한국제11호스팩,,,,,20240307,2280.0,0.0,6020000.0
436610,한국제11호스팩,,,,,20240308,2280.0,0.0,6020000.0
458610,한국제12호스팩,,,,,20240304,2200.0,17119.0,4230000.0
458610,한국제12호스팩,,,,,20240305,2195.0,14114.0,4230000.0
458610,한국제12호스팩,,,,,20240306,2195.0,12848.0,4230000.0
458610,한국제12호스팩,,,,,20240307,2170.0,73613.0,4230000.0
458610,한국제12호스팩,,,,,20240308,2180.0,4987.0,4230000.0
464440,한국제13호스팩,,,,,20240304,2190.0,15340.0,4320000.0
464440,한국제13호스팩,,,,,20240305,2180.0,7109.0,4320000.0
464440,한국제13호스팩,,,,,20240306,2175.0,3579.0,4320000.0
464440,한국제13호스팩,,,,,20240307,2195.0,59876.0,4320000.0
464440,한국제13호스팩,,,,,20240308,2195.0,49222.0,4320000.0
477530,한국제14호스팩,,,,,,,,
479880,한국제15호스팩,,,,,,,,
027970,한국제지,,2306.0,,0.49,20240304,1034.0,101349.0,190178237.0
027970,한국제지,,2306.0,,0.49,20240305,1031.0,40704.0,190178237.0
027970,한국제지,,2306.0,,0.49,20240306,1022.0,135070.0,190178237.0
027970,한국제지,,2306.0,,0.49,20240307,1021.0,53309.0,190178237.0
027970,한국제지,,2306.0,,0.49,20240308,1024.0,108615.0,190178237.0
023350,한국종합기술,1282.0,15058.0,4.23,0.36,20240304,5840.0,27793.0,10950000.0
023350,한국종합기술,1282.0,15058.0,4.23,0.36,20240305,5820.0,23115.0,10950000.0
023350,한국종합기술,1282.0,15058.0,4.23,0.36,20240306,5790.0,30082.0,10950000.0
023350,한국종합기술,1282.0,15058.0,4.23,0.36,20240307,5760.0,44565.0,10950000.0
023350,한국종합기술,1282.0,15058.0,4.23,0.36,20240308,5780.0,18231.0,10950000.0
025890,한국주강,224.0,2959.0,10.27,0.78,20240304,2645.0,41730.0,11309259.0
025890,한국주강,224.0,2959.0,10.27,0.78,20240305,2620.0,17189.0,11309259.0
025890,한국주강,224.0,2959.0,10.27,0.78,20240306,2575.0,18432.0,11309259.0
025890,한국주강,224.0,2959.0,10.27,0.78,20240307,2540.0,25190.0,11309259.0
025890,한국주강,224.0,2959.0,10.27,0.78,20240308,2475.0,41965.0,11309259.0
000970,한국주철관,789.0,16304.0,8.37,0.4,20240304,6550.0,13428.0,22800500.0
000970,한국주철관,789.0,16304.0,8.37,0.4,20240305,6540.0,8305.0,22800500.0
000970,한국주철관,789.0,16304.0,8.37,0.4,20240306,6450.0,24608.0,22800500.0
000970,한국주철관,789.0,16304.0,8.37,0.4,20240307,6460.0,19859.0,22800500.0
000970,한국주철관,789.0,16304.0,8.37,0.4,20240308,6450.0,15678.0,22800500.0
104700,한국철강,1756.0,21938.0,4.73,0.38,20240304,7330.0,66955.0,42450000.0
104700,한국철강,1756.0,21938.0,4.73,0.38,20240305,7460.0,94195.0,42450000.0
104700,한국철강,1756.0,21938.0,4.73,0.38,20240306,7430.0,56583.0,42450000.0
104700,한국철강,1756.0,21938.0,4.73,0.38,20240307,7350.0,87294.0,42450000.0
104700,한국철강,1756.0,21938.0,4.73,0.38,20240308,7360.0,74290.0,42450000.0
017960,한국카본,,9238.0,,1.35,20240304,10400.0,157375.0,51908452.0
017960,한국카본,,9238.0,,1.35,20240305,10340.0,134378.0,51908452.0
017960,한국카본,,9238.0,,1.35,20240306,10240.0,151770.0,51908452.0
017960,한국카본,,9238.0,,1.35,20240307,10110.0,238712.0,51908452.0
017960,한국카본,,9238.0,,1.35,20240308,9940.0,485541.0,51908452.0
023760,한국캐피탈,199.0,1958.0,2.99,0.3,20240304,657.0,675456.0,315609576.0
023760,한국캐피탈,199.0,1958.0,2.99,0.3,20240305,655.0,822099.0,315609576.0
023760,한국캐피탈,199.0,1958.0,2.99,0.3,20240306,645.0,317391.0,315609576.0
023760,한국캐피탈,199.0,1958.0,2.99,0.3,20240307,630.0,263905.0,315609576.0
023760,한국캐피탈,199.0,1958.0,2.99,0.3,20240308,635.0,344258.0,315609576.0
054040,한국컴퓨터,1513.0,10063.0,3.58,0.54,20240304,7150.0,453969.0,16071290.0
054040,한국컴퓨터,1513.0,10063.0,3.58,0.54,20240305,6980.0,221559.0,16071290.0
054040,한국컴퓨터,1513.0,10063.0,3.58,0.54,20240306,7540.0,1497329.0,16071290.0
054040,한국컴퓨터,1513.0,10063.0,3.58,0.54,20240307,6900.0,745317.0,16071290.0
054040,한국컴퓨터,1513.0,10063.0,3.58,0.54,20240308,6800.0,495754.0,16071290.0
161890,한국콜마,227.0,28347.0,281.5,2.25,20240304,45750.0,164366.0,22881180.0
161890,한국콜마,227.0,28347.0,281.5,2.25,20240305,45950.0,154133.0,22881180.0
161890,한국콜마,227.0,28347.0,281.5,2.25,20240306,47200.0,157386.0,23605077.0
161890,한국콜마,227.0,28347.0,281.5,2.25,20240307,45900.0,147434.0,23605077.0
161890,한국콜마,227.0,28347.0,281.5,2.25,20240308,45650.0,129420.0,23605077.0
021650,한국큐빅,509.0,5323.0,4.75,0.45,20240304,2765.0,22119.0,16350563.0
021650,한국큐빅,509.0,5323.0,4.75,0.45,20240305,2735.0,27469.0,16350563.0
021650,한국큐빅,509.0,5323.0,4.75,0.45,20240306,2715.0,13130.0,16350563.0
021650,한국큐빅,509.0,5323.0,4.75,0.45,20240307,2735.0,20699.0,16350563.0
021650,한국큐빅,509.0,5323.0,4.75,0.45,20240308,2770.0,23143.0,16350563.0
161390,한국타이어앤테크놀로지,5904.0,78306.0,7.27,0.55,20240304,53400.0,286037.0,123875069.0
161390,한국타이어앤테크놀로지,5904.0,78306.0,7.27,0.55,20240305,54100.0,288092.0,123875069.0
161390,한국타이어앤테크놀로지,5904.0,78306.0,7.27,0.55,20240306,54200.0,219162.0,123875069.0
161390,한국타이어앤테크놀로지,5904.0,78306.0,7.27,0.55,20240307,53100.0,178752.0,123875069.0
161390,한국타이어앤테크놀로지,5904.0,78306.0,7.27,0.55,20240308,53400.0,220144.0,123875069.0
053590,한국테크놀로지,,,,,20240304,334.0,0.0,157140147.0
053590,한국테크놀로지,,,,,20240305,334.0,0.0,157140147.0
053590,한국테크놀로지,,,,,20240306,334.0,0.0,157140147.0
053590,한국테크놀로지,,,,,20240307,334.0,0.0,157140147.0
053590,한국테크놀로지,,,,,20240308,334.0,0.0,157140147.0
034830,한국토지신탁,,4631.0,,0.22,20240304,1077.0,215638.0,252489230.0
034830,한국토지신탁,,4631.0,,0.22,20240305,1063.0,469566.0,252489230.0
034830,한국토지신탁,,4631.0,,0.22,20240306,1040.0,917273.0,252489230.0
