종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"214390","경보제약","7440","0","0.00","124","60.00",,,"6039","1.23","50","0.67"
"012610","경인양행","3425","20","0.59",,,,,"5471","0.63","50","1.46"
"009140","경인전자","21300","200","0.95","4445","4.79",,,"54237","0.39","350","1.64"
"024910","경창산업","2450","0","0.00","257","9.53",,,"3777","0.65","50","2.04"
"013580","계룡건설","14590","-120","-0.82","5334","2.74","6191","2.36","90108","0.16","400","2.74"
"012200","계양전기","1667","6","0.36",,,,,"4254","0.39","25","1.50"
"012205","계양전기우","4115","15","0.37",,,,,,,"30","0.73"
"002140","고려산업","2830","0","0.00","137","20.66",,,"4348","0.65","25","0.88"
"049720","고려신용정보","10400","-60","-0.57","846","12.29",,,"3279","3.17","380","3.65"
"010130","고려아연","491000","-14000","-2.77","26139","18.78","33099","14.83","451351","1.09","15000","3.05"
"002240","고려제강","20050","-300","-1.47","2859","7.01",,,"67120","0.30","350","1.75"
"014570","고려제약","5420","40","0.74",,,,,"7147","0.76","150","2.77"
"348150","고바이오랩","7840","180","2.35",,,,,"2321","3.38","0","0.00"
"098460","고영","12020","40","0.33","328","36.65","480","25.07","4654","2.58","140","1.16"
"035290","골드앤에스","572","8","1.42",,,,,"263","2.17","0","0.00"
"215000","골프존","75300","-1100","-1.44","12973","5.80","14473","5.20","68089","1.11","4500","5.98"
"121440","골프존뉴딘홀딩스","3750","-35","-0.92","891","4.21",,,"16929","0.22","167","4.45"
"366030","공구우먼","5190","-20","-0.38","445","11.66",,,"2925","1.77","120","2.31"
"009290","광동제약","6740","100","1.51","913","7.38",,,"13588","0.50","100","1.48"
"014200","광림","1006","0","0.00","203","4.96",,,"1843","0.55","0","0.00"
"017040","광명전기","2185","-5","-0.23","239","9.14",,,"2838","0.77","10","0.46"
"029480","광무","4095","-250","-5.75","162","25.28",,,"2378","1.72","0","0.00"
"017900","광전자","2050","5","0.24",,,,,"4594","0.45","50","2.44"
"037710","광주신세계","29200","-50","-0.17","6065","4.81",,,"102953","0.28","2200","7.53"
"026910","광진실업","2830","-25","-0.88",,,,,"3427","0.83","0","0.00"
"421800","교보12호스팩","2420","5","0.21",,,,,,,"0","0.00"
"440790","교보13호스팩","2315","-50","-2.11",,,,,,,"0","0.00"
"456490","교보14호스팩","2235","-20","-0.89",,,,,,,"0","0.00"
"465320","교보15호스팩","2195","5","0.23",,,,,,,"0","0.00"
"030610","교보증권","5100","40","0.79","843","6.05",,,"16632","0.31","250","4.90"
"339770","교촌에프앤비","9650","100","1.05","574","16.81","1255","7.69","7475","1.29","300","3.11"
"053270","구영테크","2425","10","0.41","736","3.29",,,"4086","0.59","50","2.06"
"007690","국도화학","36550","-200","-0.54","921","39.69","4625","7.90","100047","0.37","1200","3.28"
"005320","국동","491","-1","-0.20",,,,,"1500","0.33","0","0.00"
"001140","국보","2110","0","0.00",,,,,"2367","0.89","0","0.00"
"066620","국보디자인","15990","40","0.25","4084","3.92",,,"31855","0.50","400","2.50"
"043650","국순당","6370","70","1.11",,,,,"14293","0.45","105","1.65"
"006050","국영지앤엠","1146","10","0.88","23","49.83",,,"1439","0.80","10","0.87"
"060480","국일신동","2075","-45","-2.12",,,,,"4163","0.50","50","2.41"
"078130","국일제지","800","0","0.00",,,,,"1055","0.76","0","0.00"
"307750","국전약품","5390","110","2.08","98","55.00",,,"1965","2.74","10","0.19"
"002720","국제약품","6050","210","3.60",,,,,"4194","1.44","0","0.00"
"035080","그래디언트","12480","-120","-0.95",,,,,"40227","0.31","200","1.60"
"453450","그리드위즈","29600","-1150","-3.74","922","32.10","1066","27.78","11848","2.50","0","0.00"
"204020","그리티","2905","-20","-0.68","424","6.85",,,"3802","0.76","100","3.44"
"402490","그린리소스","18070","50","0.28","388","46.57",,,"6248","2.89","0","0.00"
"114450","그린생명과학","1801","2","0.11",,,,,"1813","0.99","0","0.00"
"083420","그린케미칼","7400","380","5.41","144","51.39",,,"5160","1.43","230","3.11"
"186230","그린플러스","10940","950","9.51",,,"658","16.63","3940","2.78","0","0.00"
"014530","극동유화","3865","-35","-0.90","439","8.80",,,"6020","0.64","200","5.17"
"204620","글로벌텍스프리","4245","45","1.07",,,,,"1597","2.66","0","0.00"
"019660","글로본","548","-16","-2.84",,,,,"302","1.81","0","0.00"
"014280","금강공업","4980","-110","-2.16","1458","3.42",,,"14331","0.35","120","2.41"
"014285","금강공업우","9080","110","1.23",,,,,,,"130","1.43"
"053260","금강철강","4965","5","0.10","281","17.67",,,"7818","0.64","130","2.62"
"008870","금비","60300","-500","-0.82",,,,,"97823","0.62","1300","2.16"
"001570","금양","66700","-1100","-1.62",,,,,"3377","19.75","0","0.00"
"282720","금양그린파워","12940","370","2.94","1695","7.63",,,"8935","1.45","300","2.32"
"002990","금호건설","3710","0","0.00","31","119.68","217","17.07","13006","0.29","0","0.00"
"002995","금호건설우","10170","30","0.30",,,,,,,"0","0.00"
"011780","금호석유","151300","-800","-0.53","16727","9.05","14295","10.58","221466","0.68","2900","1.92"
"011785","금호석유우","67900","-500","-0.73",,,,,,,"2950","4.34"
"214330","금호에이치티","625","27","4.52",,,,,"1630","0.38","0","0.00"
"001210","금호전기","695","-1","-0.14",,,,,"574","1.21","0","0.00"
"073240","금호타이어","5100","-250","-4.67","549","9.29","1013","5.04","4401","1.16","0","0.00"
"036190","금화피에스시","25650","250","0.98","6435","3.99",,,"55933","0.46","1300","5.07"
"049080","기가레인","785","15","1.95",,,,,"651","1.21","0","0.00"
"420770","기가비스","47150","1200","2.61","2752","17.13","2255","20.91","16773","2.81","800","1.70"
"035460","기산텔레콤","1967","-2","-0.10","223","8.82",,,"2664","0.74","0","0.00"
"092440","기신정기","2790","-20","-0.71","150","18.60",,,"8601","0.32","150","5.38"
"000270","기아","118700","-1800","-1.49","22168","5.35","26021","4.56","117495","1.01","5600","4.72"
"024110","기업은행","13910","10","0.07","3162","4.40","3587","3.88","39698","0.35","984","7.07"
"013700","까뮤이앤씨","1440","7","0.49","58","24.83",,,"1908","0.75","20","1.39"
"308100","까스텔바작","3600","5","0.14",,,,,"8736","0.41","0","0.00"
"004540","깨끗한나라","2425","60","2.54",,,,,"5628","0.43","0","0.00"
"004545","깨끗한나라우","13620","-30","-0.22",,,,,,,"0","0.00"
"407400","꿈비","8000","70","0.88",,,,,"3025","2.64","0","0.00"
"187790","나노","1025","0","0.00",,,,,"269","3.81","0","0.00"
"286750","나노브릭","1984","64","3.33",,,,,"471","4.21","0","0.00"
"121600","나노신소재","94300","-900","-0.95","1489","63.33","1554","60.67","19951","4.73","250","0.27"
"247660","나노씨엠에스","9620","10","0.10",,,,,"6279","1.53","0","0.00"
"039860","나노엔텍","3275","45","1.39",,,,,"1999","1.64","0","0.00"
"091970","나노캠텍","580","1","0.17",,,,,"884","0.66","0","0.00"
"417010","나노팀","10400","-310","-2.89","259","40.15","191","54.45","2600","4.00","0","0.00"
"405920","나라셀라","4485","45","1.01",,,,,"5593","0.80","80","1.78"
"051490","나라엠앤디","4335","-55","-1.25","640","6.77",,,"7218","0.60","70","1.61"
"137080","나래나노텍","4710","-50","-1.05",,,,,"8459","0.56","0","0.00"
"190510","나무가","12870","-170","-1.30","1455","8.85",,,"9272","1.39","0","0.00"
"242040","나무기술","1863","-21","-1.11",,,,,"1216","1.53","0","0.00"
"089600","나스미디어","17810","410","2.36","1478","12.05","2163","8.24","18833","0.95","700","3.93"
"293580","나우IB","1158","-33","-2.77","21","55.14",,,"999","1.16","18","1.55"
"138610","나이벡","20600","-150","-0.72",,,,,"2846","7.24","0","0.00"
"130580","나이스디앤비","4980","5","0.10","674","7.39","810","6.15","5889","0.85","182","3.65"
"036800","나이스정보통신","20150","150","0.75","3311","6.09","3967","5.08","36792","0.55","730","3.62"
"267320","나인테크","2575","-35","-1.34","217","11.87",,,"1758","1.46","0","0.00"
"001260","남광토건","6910","-40","-0.58","610","11.33",,,"11506","0.60","0","0.00"
"008350","남선알미늄","1603","-5","-0.31",,,,,"2343","0.68","0","0.00"
"008355","남선알미우","18020","160","0.90",,,,,,,"0","0.00"
"004270","남성","1622","-15","-0.92",,,,,"3455","0.47","0","0.00"
"003920","남양유업","538000","-3000","-0.55",,,,,"770969","0.70","1000","0.19"
"003925","남양유업우","385000","-500","-0.13",,,,,,,"1050","0.27"
"025860","남해화학","7120","-80","-1.11","250","28.48",,,"10642","0.67","60","0.84"
"111710","남화산업","4975","-20","-0.40","858","5.80",,,"8729","0.57","200","4.02"
"091590","남화토건","4225","-30","-0.71",,,,,"13091","0.32","50","1.18"
"168330","내츄럴엔도텍","2165","40","1.88",,,,,"985","2.20","0","0.00"
"094860","네오리진","1467","25","1.73",,,,,"1580","0.93","0","0.00"
"253590","네오셈","13700","160","1.18","219","62.56","415","33.00","2101","6.52","30","0.22"
"212560","네오오토","8200","-70","-0.85","1514","5.42",,,"13688","0.60","150","1.83"
"095660","네오위즈","20150","-100","-0.49","2380","8.47","1842","10.94","24005","0.84","245","1.22"
"042420","네오위즈홀딩스","17120","-310","-1.78","1049","16.32",,,"50721","0.34","0","0.00"
"311390","네오크레마","5930","210","3.67",,,,,"4091","1.45","0","0.00"
"085910","네오티스","3375","5","0.15",,,,,"3789","0.89","200","5.93"
"092730","네오팜","26100","50","0.19","2968","8.79","3653","7.14","20462","1.28","750","2.87"
"290660","네오펙트","981","14","1.45",,,,,"749","1.31","0","0.00"
"306620","네온테크","2275","45","2.02",,,,,"1012","2.25","0","0.00"
"153460","네이블","7000","-90","-1.27",,,,,"4889","1.43","0","0.00"
"007390","네이처셀","10680","450","4.40",,,,,"957","11.16","0","0.00"
"033640","네패스","12650","-200","-1.56",,,,,"6510","1.94","0","0.00"
"330860","네패스아크","18540","-340","-1.80",,,,,"18528","1.00","0","0.00"
"005720","넥센","4675","-55","-1.16","778","6.01",,,"22055","0.21","125","2.67"
"005725","넥센우","3070","20","0.66",,,,,,,"130","4.23"
"002350","넥센타이어","7600","-70","-0.91","1001","7.59","1664","4.57","16524","0.46","115","1.51"
"002355","넥센타이어1우B","3240","-25","-0.77",,,,,,,"120","3.70"
"089140","넥스턴바이오","3100","-10","-0.32","1087","2.85",,,"14687","0.21","0","0.00"
"137940","넥스트아이","400","14","3.63",,,,,"1099","0.36","0","0.00"
"396270","넥스트칩","10980","70","0.64",,,,,"1625","6.76","0","0.00"
"348210","넥스틴","57500","200","0.35","3088","18.62","4812","11.95","12469","4.61","500","0.87"
"092790","넥스틸","9260","-580","-5.89","5470","1.69",,,"17112","0.54","700","7.56"
"225570","넥슨게임즈","22250","650","3.01","177","125.71","1131","19.68","4117","5.40","0","0.00"
"217270","넵튠","5740","-20","-0.35",,,,,"8233","0.70","0","0.00"
"251270","넷마블","62600","4200","7.19",,,"1534","40.81","60774","1.03","0","0.00"
"104620","노랑풍선","5770","-590","-9.28","374","15.43",,,"2543","2.27","0","0.00"
"090350","노루페인트","9440","-50","-0.53","1362","6.93",,,"18290","0.52","325","3.44"
"090355","노루페인트우","14390","-90","-0.62",,,,,,,"330","2.29"
"000320","노루홀딩스","12960","60","0.47","2429","5.34","2746","4.72","39422","0.33","500","3.86"
"000325","노루홀딩스우","31700","-250","-0.78",,,,,,,"505","1.59"
"194700","노바렉스","10040","140","1.41","1245","8.06","1245","8.06","11311","0.89","200","1.99"
"285490","노바텍","15650","50","0.32","2930","5.34",,,"15227","1.03","500","3.19"
"145170","노브랜드","18170","-40","-0.22","112","162.23",,,"14585","1.25","0","0.00"
"106520","노블엠앤비","411","0","0.00",,,,,"1432","0.29","0","0.00"
"376930","노을","2350","-190","-7.48",,,,,"1164","2.02","0","0.00"
"006280","녹십자","129400","2100","1.65",,,"2763","46.83","113924","1.14","1500","1.16"
"142280","녹십자엠에스","4075","25","0.62","85","47.94",,,"1636","2.49","0","0.00"
"234690","녹십자웰빙","8650","420","5.10","380","22.76","593","14.59","5655","1.53","100","1.16"
"005250","녹십자홀딩스","15560","300","1.97",,,,,"21591","0.72","300","1.93"
"005257","녹십자홀딩스2우","25400","-50","-0.20",,,,,,,"300","1.18"
"065560","녹원씨엔아이","309","-16","-4.92",,,,,"2418","0.13","0","0.00"
"004370","농심","478500","9500","2.03","29728","16.10","32285","14.82","420264","1.14","5000","1.04"
"072710","농심홀딩스","70400","100","0.14","14478","4.86",,,"242037","0.29","2500","3.55"
"054050","농우바이오","7760","-30","-0.39","645","12.03",,,"16055","0.48","200","2.58"
"069140","누리플랜","1582","-14","-0.88",,,,,"2944","0.54","0","0.00"
"040160","누리플렉스","2995","-15","-0.50","260","11.52",,,"7304","0.41","50","1.67"
"332290","누보","1483","5","0.34",,,,,"705","2.10","0","0.00"
"348340","뉴로메카","28100","-400","-1.40",,,"222","126.83","2284","12.30","0","0.00"
"060260","뉴보텍","461","0","0.00",,,,,"323","1.43","0","0.00"
"123840","뉴온","290","0","0.00",,,,,"373","0.78","0","0.00"
"012340","뉴인텍","656","-7","-1.06",,,,,"625","1.05","0","0.00"
"214870","뉴지랩파마","6920","0","0.00","300","23.07",,,,,"0","0.00"
"270870","뉴트리","9550","-100","-1.04","513","18.62",,,"11096","0.86","0","0.00"
"144960","뉴파워프라즈마","5400","-100","-1.82","475","11.37",,,"6007","0.90","50","0.93"
"085670","뉴프렉스","5670","-30","-0.53","278","20.40","1003","5.65","2991","1.90","0","0.00"
"064260","다날","3855","45","1.18",,,,,"4363","0.88","0","0.00"
"340360","다보링크","2485","65","2.69",,,,,"387","6.42","0","0.00"
"039560","다산네트웍스","3355","-295","-8.08",,,,,"7672","0.44","0","0.00"
"154040","다산솔루에타","1550","-6","-0.39","1491","1.04",,,"3322","0.47","0","0.00"
"058730","다스코","3195","-95","-2.89","764","4.18",,,"8251","0.39","100","3.13"
"030210","다올투자증권","3095","-15","-0.48",,,,,"9510","0.33","150","4.85"
"023590","다우기술","18270","-30","-0.16","5237","3.49",,,"58374","0.31","700","3.83"
"032190","다우데이타","10820","-70","-0.64","1660","6.52",,,"30801","0.35","250","2.31"
"323350","다원넥스뷰","7840","10","0.13",,,,,,,"0","0.00"
"068240","다원시스","10650","230","2.21","108","98.61",,,"6041","1.76","0","0.00"
"145210","다이나믹디자인","5240","720","15.93",,,,,"3018","1.74","0","0.00"
"019680","대교","2340","-50","-2.09",,,"20","118.38","3754","0.62","0","0.00"
"019685","대교우B","1370","-7","-0.51",,,,,,,"45","3.28"
"006370","대구백화점","6560","-40","-0.61",,,,,"23714","0.28","50","0.76"
"008060","대덕","6420","20","0.31","364","17.64",,,"17308","0.37","400","6.23"
"00806K","대덕1우","7000","-210","-2.91",,,,,,,"405","5.79"
"353200","대덕전자","22850","1100","5.06","492","46.44","1525","14.99","16857","1.36","300","1.31"
"35320K","대덕전자1우","9140","110","1.22",,,,,,,"305","3.34"
"000490","대동","10180","-70","-0.68","794","12.82",,,"19071","0.53","100","0.98"
"020400","대동금속","7710","-40","-0.52","260","29.65",,,"16443","0.47","60","0.78"
"008830","대동기어","8260","-40","-0.48","308","26.82",,,"9686","0.85","40","0.48"
"048470","대동스틸","4255","-60","-1.39",,,,,"7347","0.58","30","0.71"
"008110","대동전자","15040","0","0.00","1122","13.40",,,"26394","0.57","0","0.00"
"004780","대륙제관","4005","-5","-0.12","822","4.87",,,"8909","0.45","110","2.75"
"005750","대림B&Co","3845","75","1.99",,,,,"9208","0.42","110","2.86"
"017650","대림제지","7820","-10","-0.13","2201","3.55",,,"31419","0.25","100","1.28"
"006570","대림통상","3020","35","1.17",,,,,"4687","0.64","0","0.00"
"007720","대명소노시즌","557","6","1.09",,,,,"1140","0.49","0","0.00"
"389260","대명에너지","12680","160","1.28","360","35.22",,,"7094","1.79","0","0.00"
"317850","대모","12340","-70","-0.56",,,,,"5568","2.22","40","0.32"
"290670","대보마그네틱","21550","50","0.23",,,,,"9329","2.31","0","0.00"
"078140","대봉엘에스","19110","160","0.84","382","50.03",,,"11027","1.73","50","0.26"
"065150","대산F&B","145","0","0.00",,,,,"205","0.71","0","0.00"
"001680","대상","25450","-50","-0.20","1862","13.67","3214","7.92","36679","0.69","800","3.14"
"001685","대상우","18090","-140","-0.77",,,,,,,"810","4.48"
"084690","대상홀딩스","10030","-570","-5.38","568","17.66",,,"20000","0.50","270","2.69"
"084695","대상홀딩스우","22500","-800","-3.43",,,,,,,"280","1.24"
"036480","대성미생물","10310","60","0.59",,,,,"9829","1.05","75","0.73"
"128820","대성산업","3600","-15","-0.41",,,,,"15906","0.23","0","0.00"
"117580","대성에너지","8790","-70","-0.79","549","16.01",,,"11752","0.75","250","2.84"
"027830","대성창투","1769","8","0.45","46","38.46",,,"1573","1.12","0","0.00"
"104040","대성파인텍","987","2","0.20",,,,,"1618","0.61","0","0.00"
"129920","대성하이텍","4020","-90","-2.19",,,"351","11.47","5446","0.74","0","0.00"
"016710","대성홀딩스","8530","-20","-0.23","9558","0.89",,,"26059","0.33","250","2.93"
"438220","대신밸런스제13호스팩","2235","45","2.05",,,,,,,"0","0.00"
"442310","대신밸런스제14호스팩","2355","-25","-1.05",,,,,,,"0","0.00"
"457390","대신밸런스제15호스팩","2385","0","0.00",,,,,,,"0","0.00"
"457630","대신밸런스제16호스팩","2185","5","0.23",,,,,,,"0","0.00"
"471050","대신밸런스제17호스팩","2205","5","0.23",,,,,,,"0","0.00"
"020180","대신정보통신","993","-6","-0.60",,,,,"744","1.33","20","2.01"
"003540","대신증권","16620","60","0.36","2036","8.16","1863","8.92","44804","0.37","1200","7.22"
"003547","대신증권2우B","14530","-10","-0.07",,,,,,,"1200","8.26"
"003545","대신증권우","15170","-70","-0.46",,,,,,,"1250","8.24"
"045390","대아티아이","3255","-30","-0.91","158","20.60",,,"1730","1.88","0","0.00"
"009190","대양금속","1618","-40","-2.41",,,,,"1938","0.83","0","0.00"
"108380","대양전기공업","13520","240","1.81","904","14.96","1128","11.99","24418","0.55","0","0.00"
